15418,15417,0.048775
Q8Y6B2,I2F2P1,0.125
Q9XAL4,H6RKE3,0.2222
I0ICE0,38839,0.0208375
42711,42709,0.027775
Q6NIX5,A5UTX2,0.025
Q28UH6,74387,0.0333333
I6T3T4,H2JLU8,0.05555
A5N0F6,41262,0.027775
Q8R8D2,A0LIC7,0.07895
G0A0U5,15852,0.05
C7M212,A9HHA2,0.06
Q2RZR7,21872,0.0383
Q72CX4,A9B1V1,0.07145
M4VW52,16187,0.0608215
H6RSC9,D2SAH9,0.2
Q5HMX3,31384,0.0625
C9Z8M3,37473,0.027775
H8IQ34,B2GLV2,0.3333
Q7NI96,D7CGH2,0.04545
I4BS27,11350,0.1
H2JMT8,A4X2C2,0.08335
41111,41110,0.0202
33240,33238,0.0303
29620,29585,0.025
C6WGX9,46461,0.05
D7ARY2,44091,0.05
55395,55394,0.0414687
26766,26765,0.0520335
F7XVW1,F4LX17,0.07145
12552,12551,0.205902
O07226,37667,0.03125
37968,37895,0.0202
F0S435,26777,0.15
F4H539,41051,0.027775
E3J6Y0,22819,0.0208375
A8IIC1,15315,0.03125
Q7NP29,A9HRH7,0.1
I0GT81,G2TJ79,0.08335
42274,39815,0.0208375
Q2IJS6,42783,0.0666665
25334,25242,0.025
Q3Z8B9,A0A8D3X3V3,0.03335
E6SDQ3,22667,0.0208375
Q83E53,33089,0.0238167
B9L0E8,55935,0.025
Q2LUB0,L0RB93,0.1
F4H7X5,59768,0.10712
F6EHG8,C4LI59,0.05
31745,31744,0.0625
D4H5C4,15728,0.05
16135,16133,0.0340937
B0TCC3,36737,0.0208334
Q189H3,35518,0.0416666
43542,19812,0.033325
F8A4R4,D5EGV0,0.16665
E3J1L9,11356,0.1908
37305,37304,0.0208334
43481,43477,0.027775
Q9K8J4,K4L2I7,0.125
D1ANI4,24311,0.0208334
M4VDR8,15806,0.04545
I4A6U6,D4MHV2,0.2222
39874,39866,0.0444445
N0APR5,C5DB30,0.25
41671,41670,0.025
Q2IG74,D1BJG5,0.1
38590,38589,0.05727
K4L327,43194,0.025
C6WC45,A1ALY6,0.07145
73853,73852,0.078668
D3F100,C7NKI5,0.05
M1PCY9,22435,0.0625
25420,25417,0.0423806
L0RB93,45989,0.035725
27841,27815,0.0329156
I4EQI7,D1C038,0.16665
D3F207,25381,0.0277833
H6R068,33728,0.035725
35086,35085,0.0208375
H2K607,31399,0.022725
C7Q8W0,55973,0.0277833
K7YXK0,A7MDF9,0.1
Q5YVA7,B8GTQ0,0.07145
46599,46598,0.05
53878,53845,0.0431866
D5SQJ4,C7RF27,0.04165
K9SHD4,B3QYR2,0.2857
I0HE90,74021,0.022725
C5C9L6,44108,0.0208334
H6RTL3,42579,0.027775
Q7UM26,F8IIM5,0.125
A0JVP1,41097,0.0333333
22889,22870,0.0208334
15811,15808,0.0580945
25722,25721,0.05555
UPI0001F32946,40583,0.0277833
A9B1A2,A5UYK6,0.1739
I1XLR9,37284,0.0238167
H6RK16,37129,0.0256333
Q603C5,A9HIX1,0.05
M4VDR8,16095,0.0256333
32540,32539,0.027775
Q0C6J0,16305,0.0469
73200,73098,0.0208375
D3F1C5,C7LZC5,0.1
26677,26676,0.022725
31345,31343,0.025
Q72TX0,32632,0.0208334
34241,34240,0.0208334
Q881G9,C5DB30,0.0625
35017,29637,0.0208334
B7GIP4,23100,0.0277833
E2Q4F7,73111,0.0258
F2NF96,74292,0.0612285
I4A4Y2,E4Q5R4,0.3333
C8X254,B7IDX5,0.06665
Q7UMK5,F8B3Q5,0.0357
I0HBF6,30407,0.0208334
27323,27308,0.0208857
C9ZER6,73745,0.02629
42497,42495,0.0208375
C0Q8W3,A0A8D4BKK8,0.04545
D7BD67,28829,0.03125
A5CVR2,41316,0.041675
73777,73775,0.0339125
C7Q6H3,22227,0.02445
Q72D98,M1P736,0.08335
D4MNF5,33344,0.025
39894,33242,0.0277833
42506,42505,0.0277833
E3IUH4,D6ZCG1,0.6667
C9LXM2,A0A829HM46,0.04545
33608,33596,0.0277778
A7HDE6,A7H764,0.25
M4VGY5,F2JQT5,0.05555
A0A1E5IMZ9,39006,0.0625
Q67RJ3,46037,0.0625
36673,36672,0.0208375
Q2IQP4,52685,0.0238167
A9WEE5,A5V0E3,0.5
C7NJK4,73651,0.03
R4LNK3,38260,0.0208334
A5A618,38683,0.0208334
32809,32797,0.025
38016,32052,0.0256333
D0MJP1,C4XPP0,0.08335
25644,25643,0.0323555
C6WKP7,A4F820,0.1429
A0JV39,45900,0.0485
23182,23181,0.083325
C8X1D4,A0LQD3,0.07145
C9Z8J8,A0A8D4BMJ6,0.05
F0M954,30253,0.0208334
B0TB61,33364,0.041675
39010,29423,0.0208375
Q0C2M4,G8XHU9,0.3333
6733,6730,0.0382972
52917,52916,0.12703
E3GJ62,B3DV27,0.05
F9ZW26,D7CU02,0.08335
B0RHL1,A0LSN4,0.16665
I2F1K5,D5XCH9,0.2
G4Q5J7,F2JR17,0.1176
Q2IHC7,25632,0.0333333
B2A7Q5,28908,0.03125
F8B3Q5,39051,0.03125
73168,73159,0.0228594
39485,29085,0.02222
B0TCC3,38218,0.0277833
Q7UT09,Q1DAG8,0.125
Q7UQN0,Q5YM17,0.08335
G4Q3N0,A0R136,0.07145
Q888L2,36094,0.0277833
Q1CZM4,A0A0H3C4K7,0.125
46026,46022,0.0208334
L0KCV2,C8XJB8,0.08335
D7CVP2,43275,0.0416666
Q3Z8B9,32922,0.027775
F7XWA1,F7XVX0,0.2857
H9ULU4,E8N347,0.05
29099,29098,0.0303
10247,10225,0.0261986
Q8NT94,Q0C0C4,0.0625
15038,15034,0.0424544
Q72EM2,C7LZC5,0.08335
735,734,0.03125
19885,19880,0.0705695
Q7UJ39,A9G3K4,0.1
73864,73852,0.028143
A4F9V7,24404,0.035725
R4LMB9,D1CA33,0.05
D1BJG0,37050,0.03125
Q5NEM4,H9ULU4,0.07145
55458,24385,0.030395
Q2J4X3,25654,0.022725
36015,36013,0.0317445
H2JJY9,D2NSI6,0.25
39947,34893,0.0246889
45233,45232,0.029125
A5EX45,16138,0.028575
A0A7M4BL05,37877,0.0208334
R4KQU4,A4F997,0.1
Q0AYZ2,F2FAI2,0.0851
27177,27173,0.0372788
31421,31419,0.025
C3PGW5,A4F7R1,0.04545
C6WIA4,C6WIA3,0.05
37653,37579,0.03125
51294,51288,0.0325778
C4XUL7,A9HK51,0.08335
Q5QL32,C5DB26,0.5
E4NE30,73676,0.025
Q9FBS0,K0F7A0,0.1
Q24VS5,D3SN29,0.0435
A0A829I145,34072,0.0277833
E1QLA2,A8ING0,0.05555
19933,19804,0.0415985
C9RK70,60389,0.0357167
Q28RH6,A8HR56,0.0455
19930,19914,0.0234728
L0ITW3,C7R2J0,0.08335
D7B069,44568,0.020825
B0TI96,30030,0.022725
I0ID52,F4CLB1,0.03845
57906,57885,0.0278573
Q2IHC7,A9H0H2,0.125
Q7UM26,A9EW44,0.1
E3GPN3,23198,0.05
I4A5N9,H2JEW0,0.2857
A1AMJ1,A0A1E5IGN4,0.2222
36578,36577,0.0208334
I0IHT5,47675,0.035725
D4ML42,39945,0.03125
C5BY38,A9WT97,0.05555
I4A5C3,30051,0.035725
E3J6Y0,22698,0.0277833
37944,35700,0.025
A4FDJ7,25019,0.03125
Q2IE40,37210,0.027775
D5U8V1,43032,0.083325
C8W1T7,32838,0.0277833
24838,24837,0.155597
Q2LR35,32008,0.035725
R4LKE5,I4EXW0,0.125
39584,39567,0.0208334
Q8A1K3,N0AUT6,0.08335
E8R293,D7BEY0,0.03125
D1BXI0,41753,0.0333333
B0RGU1,41645,0.0277833
I6T445,G4L4Y9,0.4444
41941,36755,0.0625
R4KCT1,30581,0.0416666
R4LHG6,Q2IQN3,0.08335
Q2IQN3,35375,0.05555
D2SEY0,C7NGT3,0.125
23611,23605,0.0299605
Q1DFA9,G8WQ32,0.0625
D5SX93,D2SEY1,0.07145
Q2J8R3,F8B2M2,0.125
Q5GZQ2,Q2IQN3,0.08335
A9HFN5,28081,0.0208334
J9Z2E0,40950,0.0238167
D1AK27,A5G5E9,0.07145
E2PVE7,A4F7R1,0.0294
M1PSK2,B2KEE0,0.2917
G8XDY7,A4X152,0.08335
35829,25955,0.0303
Q1DAV6,H6RDC3,0.1
15910,15898,0.0399166
L0J4G4,A0A829HQ04,0.08335
Q0BY98,62546,0.027775
D2NSI6,36992,0.025
32272,32271,0.0238167
42676,42675,0.0370333
74345,74341,0.0270813
Q7NF47,G8WWE8,0.1389
D2PUF3,40445,0.1111
Q7UQ65,Q3AB68,0.0625
34083,34079,0.063475
H6RK16,31684,0.02728
Q2IHC7,25664,0.071425
Q6AKB7,37497,0.0277833
73741,73567,0.0206375
19884,19880,0.0716335
F8AD17,B2A0Z4,0.1429
D3SMF1,20977,0.0650835
F6FSA5,D0LKV9,0.08335
2154,2153,0.173857
C9Z8J8,C0QJR5,0.16665
Q1QY38,15419,0.198412
33639,33637,0.025
F3YC20,28041,0.025
24956,24955,0.027775
Q7UIQ5,D7C9Y0,0.2222
Q67S79,A4F9Y7,0.125
A4XBS8,A4X536,0.2222
Q0BYH9,16300,0.022725
D9SWV8,73600,0.0763875
Q1IK96,E4NDJ6,0.05555
73864,73855,0.0216554
D7CQU4,23329,0.0208334
F3ZW73,42428,0.0512665
27817,27816,0.0519125
H6RD09,73506,0.0277833
73862,73855,0.092193
Q5GZF7,32805,0.025
37686,37684,0.027775
H2K034,D2PLZ6,0.125
I0I9Z5,C7Q2Z5,0.0263
C1AC61,C1A707,0.04545
E3GEE6,25222,0.035725
Q82PF9,D7B1C9,0.08335
F2F1G3,34804,0.0416666
D3SM73,D3PNC7,0.125
Q28JX6,F8E170,0.08335
D1BD49,C7Q1P4,0.4
E2Q4F7,A7HA47,0.05555
41299,37479,0.025
A9GKH8,30915,0.035725
I0I5V1,36416,0.035725
34919,34918,0.0208375
26752,26746,0.0366083
H2JLU8,C1ABT7,0.0625
C7NLQ1,42209,0.071425
46235,46234,0.0222167
H6RD09,73495,0.0416666
K8ESP7,28187,0.025
31884,31883,0.0208375
Q67SM3,I0HIS0,0.1
Q7URP1,Q2IE40,0.03125
15907,15811,0.051349
F2I825,23644,0.03125
L7VQC1,L0RAE0,0.03845
C8VZM8,B3DWK3,0.125
G8WWE8,73966,0.1914
38990,29465,0.022725
A9GKH8,30910,0.0625
27598,27597,0.100953
Q9R3P2,53844,0.041675
H6R068,26704,0.0277833
C6CUU5,39894,0.027775
56788,36968,0.0222222
R4KPL7,Q0C074,0.08335
D0LY88,B1ZQL4,0.06665
10191,10136,0.0231148
H2K7D7,73155,0.04055
41663,41656,0.0238167
K0EX65,25237,0.035725
E4NHP1,C7Q8E6,0.4
E2Q1S8,B5GLV5,0.1538
B9L092,A5UTE4,0.1
Q4FSZ8,26730,0.0769
F2NFA0,74288,0.035725
28659,28594,0.0247188
J9SGH9,A9WVD2,0.0625
B0RHL1,A6W4I7,0.1
A8IC27,34952,0.0277833
A7MD99,31218,0.025
D8GKR5,33788,0.027775
34360,34359,0.071425
A1AMX1,15935,0.02885
Q0BYH9,I0HE90,0.03335
35221,35220,0.0208334
Q2LW10,C1A640,0.0635
74160,74098,0.0353
Q7UHH2,34042,0.025
F4D1A5,E3J7M5,0.2857
D0L9F8,42485,0.0625
R4KCT1,A5HZC3,0.125
I4BQB6,C6WC34,0.08335
C8W1R7,A0A7I6GX47,0.07145
A5GAI1,74297,0.0776415
39328,39326,0.0208334
F7XTY5,36818,0.0392
35840,35838,0.0208334
R4LNK3,A7HF84,0.16665
24922,24921,0.0386875
G8RR25,D2PUF3,0.08335
Q7UW81,32275,0.0416666
16190,16176,0.0317778
39166,37377,0.0269875
39515,39514,0.05
Q3Z6Y5,I1XJP5,0.125
I0HE90,22870,0.075
D7C431,A9GBM7,0.07145
37974,37911,0.0776065
E4NE30,A9CFC0,0.03335
C7QA78,C7NJK4,0.0238
A9EYJ9,73650,0.0460857
15420,15403,0.0210531
G0A618,F9ZZB7,0.15
P9WJ11,C1A5X7,0.0952
E1RCF2,21062,0.0243917
Q1CZ28,A0QRE1,0.07145
38519,38516,0.03125
I0IES2,D1C1D0,0.07145
F4CLB1,E8NF81,0.08335
D2NRZ7,A6W7L9,0.08335
F4H680,28448,0.027775
30246,30233,0.02857
30665,30664,0.0208334
C8W2V2,42662,0.05
15618,15617,0.0939145
Q0BY98,22642,0.020825
Q2JGA3,31649,0.022725
E1R0D2,29652,0.102933
Q0BYH9,15818,0.04545
J9ZBK5,D2SBQ2,0.125
I0IBZ0,31906,0.022725
I0GPZ9,B5YIX6,0.03335
I4BN91,H6RJT1,0.0625
24600,24599,0.0809625
39816,39815,0.026875
39626,39623,0.0208334
18028,18017,0.09546
F5YRU6,30187,0.0238167
K0EM77,C8XD92,0.1
15038,15037,0.0213166
N0AUT6,28919,0.020825
C1A707,C1A5X4,0.1471
30498,30496,0.025
29276,29273,0.0208312
A5V0Y6,A5CW50,0.05
G8RH59,D3Q4Q1,0.1
41170,41167,0.04545
I0H2H5,36012,0.025
41584,41578,0.171683
Q0C2M4,34978,0.05555
38964,38963,0.0227
A5V162,73309,0.0444334
D1CF38,D1BD49,0.1
42716,42715,0.0625
F3YY92,32627,0.035725
C7QHJ7,22864,0.0416666
C5BVH4,23672,0.0259715
43284,43283,0.05555
A0A0H2YRT7,43948,0.03125
D2Q0I3,34770,0.083325
Q97DW3,Q0BY98,0.2143
38632,38631,0.125
B0RF13,46210,0.0238167
J9S8X2,33139,0.03845
F3YY92,A9HSW7,0.08335
42249,42231,0.0208375
34349,34348,0.0208375
B3E0Z0,A0A8D4BLJ1,0.1667
D0L3U5,31052,0.0238167
33960,33957,0.0416625
B0TCC5,24852,0.041675
Q2LW10,16178,0.029725
D5SY36,15917,0.03016
73104,46632,0.0202
B0VF90,33998,0.027775
C7R972,A0A2I4JJN4,0.08335
39087,39065,0.025
D5UGR9,A9H656,0.07145
D7CW23,28529,0.05
29753,29752,0.1
Q7URC8,M4VW52,0.1111
37954,37922,0.109633
Q7UPJ3,Q6AFM0,0.25
42423,42422,0.141683
Q2IHC7,B0RAH9,0.08335
Q82RR3,41875,0.035725
A9WCW9,35916,0.0208334
35510,35505,0.0303
I0ID02,38573,0.020825
Q8NU16,59768,0.17778
B9L3D7,23068,0.0208334
Q0BYH9,23018,0.020825
33072,33066,0.0222167
74099,74098,0.0520335
A0QRE1,38895,0.035725
F8IIR3,35873,0.02222
C6WL66,24021,0.020825
E6UG44,27278,0.0625
18327,18320,0.0208334
29814,29811,0.027775
F8AD17,D1BMN1,0.08335
Q4JUC8,I0H2V5,0.16665
40005,39999,0.05555
62724,62713,0.0377437
37377,37375,0.03125
42268,41319,0.0208375
F6B579,C8XEX3,0.08335
K0EM77,F0RKR5,0.125
15917,15910,0.0214266
Q4FSZ8,E3DN93,0.05555
17548,17545,0.0208334
E8MYY5,B2A026,0.08335
73741,73740,0.0253
39873,38904,0.025
Q0BYH9,D4H4Y2,0.0238
35849,35846,0.027775
36400,32751,0.035725
D2Q436,39290,0.0238167
E3J6Y0,22908,0.0625
Q7UIZ3,C7LYY1,0.04545
Q97JR9,37739,0.0238167
D3SNK4,21021,0.0593835
E6S7E0,41384,0.0208334
H8IRG3,31943,0.0208334
F2JQS1,F2JPH6,0.5
73341,73339,0.041475
F4BN08,B2A3C9,0.125
C5C791,44152,0.027775
32096,32087,0.0416666
I0IDB6,38869,0.2
F2J6M8,A4TAU9,0.0625
C8W4B8,A0A0H2YSJ0,0.08335
I0H2H5,33712,0.022725
I4F543,32703,0.022725
I0IDQ4,B2GLV2,0.0625
F4H539,C8XJB8,0.16665
Q82I93,A9F6B6,0.1
27645,27642,0.025
27053,27045,0.03845
Q0C2M4,34982,0.035725
F8AW24,27272,0.041675
D6Z4J9,B5EG90,0.0862
Q1IN24,73950,0.041675
Q2IQN3,C5BWV6,0.125
A0A829I0M6,30761,0.0238167
42595,42594,0.0476167
Q7UEI6,34973,0.03125
I0IIT5,B8J3W1,0.125
Q6MTL1,16148,0.0227333
Q838D0,E3GK94,0.08335
F3YTN8,39615,0.0333333
15917,15875,0.0203888
42693,42690,0.0416666
H2JP91,E1QDP2,0.05
E8N4E9,A0A805Z6F2,0.07145
24008,24007,0.0208334
B0RBH6,50215,0.03125
Q2LR35,C8VZI1,0.07145
K4L167,25989,0.0333333
F4CNY5,D0LUX6,0.07145
E1QDH3,A9H5H4,0.0625
L0K6J9,F2JGP3,0.125
D5WU16,C7QBJ9,0.08335
D7BEY0,16187,0.0856
C6WDZ3,73241,0.020825
Q2IHC7,D3F657,0.5
B3QSW3,B0RH53,0.04165
D2Q3W3,31333,0.027775
45756,45749,0.0391492
R4LE78,Q2IJS6,0.08335
15875,15808,0.050747
L0R972,16132,0.05555
D3F657,A9F4J6,0.125
D5SQJ4,15811,0.0267167
A4FF81,35419,0.025
43953,43933,0.0240762
B1HTB5,32062,0.025
I4BQZ5,35801,0.041675
Q45966,31964,0.05555
J7IKV2,D6Y7N6,0.03335
Q39S69,G0JQH2,0.1
C9Z2H7,36615,0.035725
A0A0H2YQ66,39905,0.022725
27603,27596,0.102419
M1P7P8,C7Q1H9,0.1
38332,38328,0.05555
D3F8V7,18051,0.027775
G7W640,33025,0.0208375
A0A805YSI3,9154,0.145643
A0A0H3C4K7,30339,0.0333333
B3DVP9,29084,0.0277833
I0I402,D0MEH0,0.2143
74308,74301,0.0364063
K4LEL3,D3DHV0,0.16665
Q7UMK0,35020,0.03125
43954,43951,0.0497792
R4LHZ4,1194,0.035725
Q7NF47,J7ITI1,0.0625
I4EWI2,A0LTC6,0.08335
F0JG05,C7Q1P4,0.125
A8ILZ0,A8I160,0.2857
26492,26490,0.0666665
D6Y6F5,42494,0.0833335
F7XVB6,38231,0.05
41163,41161,0.027775
A1AMX1,15800,0.0846165
F5Z304,22507,0.0208375
K7ZBV3,B8DJX9,0.1429
C7PWP4,B9L3Q2,0.05555
R4KCT1,30633,0.05555
Q5H6V4,E3J667,0.16665
B0RHL1,36538,0.025
34120,34119,0.04545
31249,31246,0.0208375
36464,36463,0.05
I4ETC6,A4F7R1,0.04165
E6S6L9,41649,0.020825
28623,28616,0.027775
Q2LW10,M4VW52,0.06665
28551,28521,0.141662
I0IDB6,38840,0.05
F2JHC3,27922,0.03845
33806,33786,0.09214
23994,23993,0.05555
L0R8L1,E3H843,0.08335
27756,27751,0.0333333
Q7URM6,G8WYH2,0.07145
35361,33548,0.025
73865,73859,0.089018
B0RG03,A9GJM0,0.05555
20982,20977,0.0374958
D5SX93,37796,0.025
D0LND9,A9WSZ2,0.1
B3DWX5,37650,0.020825
51295,51293,0.0765305
A0A7U3YNF0,36105,0.0208375
F4H7Z4,15848,0.035725
39456,28938,0.0256333
D7CH30,D7CFR7,0.16665
F8II64,35021,0.027775
Q2IH22,A7HIA4,0.5
Q189H3,31645,0.0333333
Q4JUC8,30281,0.03125
I2F4Q5,D6ZE62,0.07145
J7J1S6,32752,0.0416666
K0F0R0,A0A0H3C4Z0,0.125
Q0C1K7,21025,0.059044
C6WIL9,B5YBB4,0.0625
A9B1A2,A5UPI6,0.3462
E3J6Y0,A4T4E2,0.125
41581,41578,0.127001
D5UBV8,24918,0.03125
37928,15864,0.0265146
Q7UMK0,35030,0.0238167
Q67MQ5,H2JKT9,0.25
A9GSQ0,A0A829I145,1.0
28723,28707,0.0208334
26594,26583,0.025
M4V9G8,K7Z6I2,0.1538
74057,74053,0.26988
12914,12836,0.075776
Q97HZ3,I6T6B2,0.0278
Q7UYZ2,G8WMX3,0.1
G8XH92,40549,0.041675
30123,30122,0.0416666
J7ITI1,E2Q764,0.02085
D5SQJ4,15897,0.02208
Q24VS5,C4XIE6,0.03845
51245,51242,0.132145
E3GPN3,40853,0.041675
A8HR56,15301,0.1519
33150,33148,0.022725
G0A5X0,74371,0.041675
Q2IH02,D6ZAS1,0.03845
34922,34921,0.0208375
34995,34992,0.027775
35215,35212,0.025
23684,23682,0.170221
Q93RZ0,E3J6Y0,0.08335
Q0C1K7,D3SQH3,0.03465
73778,73774,0.107944
30675,30674,0.0317445
H2JQU5,38368,0.0208334
Q3ZA25,Q3Z6F2,0.05
27165,27164,0.0979645
42676,33115,0.0222167
L0EGS1,43478,0.025
Q9RJH4,D7B3V9,1.0
D7CA15,31467,0.025
R4LU99,Q604Y6,0.05555
J9Z8K0,37987,0.0416666
Q2J4X3,F5Z147,0.05555
D2S3T7,55995,0.383925
UPI00022B9002,B5EH93,0.07145
M4VEP0,15824,0.041675
J7ITI1,73957,0.0611
D5SQJ4,15907,0.04801
Q728W4,38545,0.022725
44294,44287,0.036037
I0JI95,F2JQS1,0.6
37256,30819,0.0208375
Q2II91,A9HHA2,0.0357
Q2INF4,73155,0.05
36752,36751,0.0357125
R4K0U8,I4D3J5,0.5
31294,31292,0.03125
Q0C6Q9,F7XTW7,0.2222
39365,28912,0.022725
C6WQ38,73198,0.05
35017,35016,0.0208334
Q72QU3,L7VQY0,0.05555
Q01VF0,D2SB39,0.16665
44428,44424,0.105078
E3IVY2,11367,0.0229833
Q39S69,Q0C4F1,0.08165
39696,39689,0.025
Q7UQZ3,B0TH55,0.1
A5I2M5,32330,0.0208334
45375,45374,0.0266667
33270,33267,0.0357167
19896,19881,0.0712725
30601,30600,0.0357125
F5YRN6,D1BNM6,0.05555
D7CA13,B9L2W4,0.04545
E3GG44,A0A7U6JFI9,0.1176
31992,31985,0.059425
I4F543,31065,0.041675
28566,28565,0.0625
C1A5X7,15913,0.04545
D7BEY0,C1AEF0,0.09375
Q2II91,52679,0.03125
I0H5P3,39656,0.025
C9LW51,42270,0.0277833
Q82YN5,33331,0.02238
D1CAT8,B0TBL3,0.16665
Q7UIP9,D1BJG0,0.1
74061,73777,0.0253043
F5YXA8,35123,0.03845
19810,19800,0.0369003
E2Q4A8,25663,0.041675
42362,39409,0.0208375
I0AFP4,26497,0.083325
R4LNJ7,D7AVS2,0.125
15802,15801,0.03125
E8N4F3,32614,0.0208334
36396,36394,0.0208375
F0RVW7,45722,0.041675
I4F5C6,34315,0.03125
Q2IQN3,28081,0.0208334
Q2RG15,Q1ATV6,0.0357
Q1IK96,A8IFA6,0.05555
C6W963,22717,0.321425
F8B046,A6W9P8,0.125
Q9K8X2,E6U3P8,0.1
25863,25862,0.0513875
44433,44428,0.0268625
Q7UYF2,F7XWV4,0.1
26766,26764,0.0459722
33631,33630,0.0416625
J9ZB69,29994,0.0416666
H6RUJ2,46067,0.05
53878,53837,0.060137
H2JUE7,G8XHE0,0.04545
C9Z0Y9,73966,0.19684
25660,22539,0.025
A0QT23,31767,0.025
I0GMF7,F4EYX4,0.5556
I0AL66,B7IFQ9,0.125
Q5Z3X1,D3EDB2,0.07145
Q2ILJ6,73922,0.0208375
44140,44139,0.025
D2SGP9,45528,0.0238167
F6EGE2,C6WE83,0.25
Q2INF4,73156,0.0748585
42715,42663,0.0208375
40729,28805,0.0208375
E1VRW1,D7CA15,0.0625
16070,16068,0.053578
E6S8L5,37142,0.0238167
E3J6Y0,22900,0.025
35795,35794,0.0416666
30529,30521,0.0238083
Q1DDS0,30770,0.022725
L0R8L1,38953,0.027775
UPI00017E4A16,B3E0L0,0.07145
I0GMJ9,H2K188,0.02275
A5UQY7,73162,0.052075
D8GK23,A0A1E5IIZ5,0.1
Q5NM06,45748,0.0333333
Q2IQN3,43694,0.05555
H2K4V1,C1A5X7,0.0435
32086,31985,0.0256333
D3PVE3,B8GS42,0.0357
C6WQN1,30278,0.022725
C0QG16,73319,0.0370333
11342,11328,0.03125
Q2LUB0,31864,0.0208334
F8AV64,24645,0.16665
Q7UP33,A4SEY5,0.05555
C9Z5E0,37393,0.027775
A0A7U6JGA0,39526,0.083325
74057,74055,0.09873
I4EYE7,C9Z4C2,0.03845
L0J6P5,G8TYQ4,0.25
Q7UGW5,33549,0.025
73228,73226,0.155791
42232,42175,0.0266667
E1VVG4,D3F0Q0,0.03335
A1AQ59,60389,0.04545
D2S5H6,25145,0.027775
Q2IHC7,A8HR56,0.0789
36442,36374,0.0208375
B5YJ19,26173,0.05
21502,21491,0.102775
E1QIP9,45881,0.0277833
I0H2H5,41097,0.0238167
F8JXR6,34992,0.0208334
B2V6L2,26777,0.0577
A9HB69,28426,0.05
29281,29279,0.025
Q1IN24,14380,0.0277833
R4LMB9,B5GPT7,0.04545
24668,24667,0.025
Q9KYX7,C8XJB8,0.1
I2F1K5,A6LN56,0.5
41032,41029,0.0666665
31474,31468,0.071425
Q8GF42,43621,0.027775
Q2IQ52,F8JW32,0.08335
H6RTQ9,A0A1X1PSA4,0.1
H8IVC1,46209,0.025
Q726R6,H6QZN1,0.1
Q1DED6,Q0BY98,0.08335
B1HYH1,A9BJW0,0.07145
18029,18028,0.0425517
55494,55431,0.0274437
E3J3E0,60691,0.0427927
F8A6Z1,55658,0.156625
F3Y8P9,38438,0.025
32876,32788,0.04545
I0JQU4,29438,0.041675
Q82YN5,39040,0.041675
B0RIW6,35808,0.020825
2139,2138,0.032164
F2NHL7,41373,0.0238167
B0TH98,28851,0.05
46361,46360,0.0256938
31518,31517,0.0833335
26921,26919,0.0208334
Q189H3,35363,0.0357125
55486,55484,0.061402
40845,40842,0.0208334
25661,25657,0.0577
C7PWG3,38196,0.05
K9SDZ7,73449,0.0238167
55402,55397,0.0247785
F0JGY1,C1A5X2,0.0278
I0IDB6,42504,0.0333333
31986,31985,0.0366667
42270,42263,0.05555
Q2IMM9,Q1DAV6,0.07145
28675,28674,0.0416625
E4TH50,26521,0.03125
Q7UZ04,31930,0.025
F4GYM3,30487,0.03125
J9YZA9,18338,0.035725
D3F657,C6WJW7,0.08335
C7LS94,A0R7U4,0.07145
Q7UV05,H6RU35,0.07145
33206,30267,0.0222167
D2N0X8,32452,0.035725
A9ENA3,34910,0.022725
E4QAD4,28475,0.03125
R4LMW6,A9B8S4,0.25
F4CLQ5,23344,0.0277833
D2PUF3,38163,0.0256333
73316,73309,0.0332021
42704,42663,0.0416625
F6FRB3,C7Q6G0,0.1111
55839,55835,0.0238083
38605,38604,0.025
45783,45777,0.0210059
31996,31995,0.0333333
K0F0R0,34138,0.033375
43932,43931,0.180234
Q73KJ4,28278,0.0208375
Q5YXC6,D5XBI4,0.0625
25345,25343,0.03125
C7Q2D5,55436,0.04
31476,31474,0.025
I1XFS9,20977,0.15
H2JLU8,16297,0.0208334
74289,74288,0.0416625
G0H9X0,D3Q358,0.08335
39176,39170,0.0208334
L0J9T7,G8U1N9,0.07145
R4LFG2,Q5YN67,0.1429
F0JGY1,74296,0.0479834
19939,19938,0.063228
H2K9S2,A7HAH7,0.0625
L7VJ21,A9WMQ3,0.02175
A5N1H7,40821,0.0208334
E3J6Y0,22883,0.0516
G8TYQ4,38683,0.0208334
G8WXB2,29031,0.0238167
I1XM44,B5Y6M1,0.08335
Q72QU3,D1BNZ1,0.0357
D5SHY7,31314,0.0238167
47376,47374,0.0208375
E6TSP5,22080,0.05
D8PHP9,35595,0.03125
Q67MQ5,E1W060,0.125
R4KAU0,Q4FL58,0.025
35503,35501,0.027775
A7HF84,24015,0.222234
E6UIS8,A0A8D4BI68,0.125
30050,30037,0.027775
30106,30104,0.025
36949,36948,0.04545
C6WCD4,C5BVJ4,0.25
42516,42514,0.025
D4ML98,47306,0.027775
I0GMF7,A0A7U4DQR3,0.07145
25431,25430,0.075702
37009,37008,0.0719665
E2Q563,30834,0.0208334
F4CY73,C7MSC2,0.0222
C6WB58,24857,0.05555
F6FU46,D5UKE3,0.16665
16018,15981,0.0570055
34602,34600,0.053575
Q884T0,Q2IEP2,0.1
18050,18049,0.056804
D2S5H6,15303,0.0416666
I4EZA9,C7NHU6,0.1
I0H5V4,D3F207,0.25
19804,19801,0.0388521
125,124,0.104163
74117,74115,0.0238625
